"name","email","location","address1","address2","note","phone","city","postal","call_ahead","clinic_date","clinic_opentime","clinic_closetime"
"Metro Pharmacy","","","100 Lynn Williams Street","","","416 588-1300","Toronto","M6K3N6","1","2013-11-17","11:00","17:00"
"Metro Pharmacy","","","100 Lynn Williams Street","","","416 588-1300","Toronto","M6K3N6","1","2013-11-27","13:00","19:00"
"Shoppers Drug Mart #501 - Flora Huynh Drugs Ltd.","","","685 McCowan Road","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 431-4822","Toronto","M1J 1K2","0","2013-10-06","10:00","21:45"
"Malvern Drug Mart Pharmasave","","","1152 Morningside Ave","","only available on Tuesday and Friday ","416 281-7900","Toronto","M1B3A4","1","2013-11-12","09:00","09:30"
"Malvern Drug Mart Pharmasave","","","1152 Morningside Ave","","only available on Tuesday and Friday ","416 281-7900","Toronto","M1B3A4","1","2013-11-12","11:00","20:00"
"Malvern Drug Mart Pharmasave","","","1152 Morningside Ave","","only available on Tuesday and Friday ","416 281-7900","Toronto","M1B3A4","1","2013-11-12","11:00","16:00"
"Shoppers Drug Mart #818 Kassam Pharmacy Inc.","","","759 Mt Pleasant Rd","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 482-7100","Toronto","M4S 2N4","0","2013-11-23","11:00","19:00"
"Parliament & Winchester Rexall ","","","539 Parliament Street","","Flu Shots available Any Time, Any Day. No Appointment Necessary.","416 926-1658","Toronto","M4X1P7","0","2013-10-12","08:30","23:30"
"Costco Pharmacy #524","","","50 Queen Elizabeth Blvd","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 251-2024","Toronto","M8Z1M1","0","2013-11-08","10:00","13:00"
"Costco Pharmacy #524","","","50 Queen Elizabeth Blvd","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 251-2024","Toronto","M8Z1M1","0","2013-11-15","11:00","16:00"
"Costco Pharmacy #524","","","50 Queen Elizabeth Blvd","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 251-2024","Toronto","M8Z1M1","0","2013-11-21","11:00","13:00"
"Costco Pharmacy #524","","","50 Queen Elizabeth Blvd","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 251-2024","Toronto","M8Z1M1","0","2013-11-22","11:00","16:00"
"Loblaw Pharmacy","phr01000@loblaw.ca","","585 Queen St W","","Walk-in available.
Please feel free to call ahead if you prefer to set up an appointment.","416 703-8967","Toronto","M5V2B7","0","2013-11-09","10:00","18:00"
"MICHELLE KIM PHARMACY LTD.","","","260 QUEEN STREET WEST","","","416 979-3903","Toronto","M5V 1Z8","0","2013-10-17","10:00","18:00"
"MICHELLE KIM PHARMACY LTD.","","","260 QUEEN STREET WEST","","","416 979-3903","Toronto","M5V 1Z8","0","2013-10-23","13:00","20:00"
"MICHELLE KIM PHARMACY LTD.","","","260 QUEEN STREET WEST","","","416 979-3903","Toronto","M5V 1Z8","0","2013-10-28","08:00","16:00"
"MICHELLE KIM PHARMACY LTD.","","","260 QUEEN STREET WEST","","","416 979-3903","Toronto","M5V 1Z8","0","2013-11-06","14:00","20:00"
"LOBLAW PHARMACY #1092","phr01092@loblaw.ca","","11 REDWAY ROAD","","Pharmacy is located inside the grocery store near the Sushi counter. No appointments necessary, but it is preferable to call ahead of time.","416 425-8433","Toronto","M4H1P6","0","2013-11-09","09:05","20:30"
"DRUGSTORE PHARMACY ","","","220 ROYAL YORK RD.","","","416 251-9130","Toronto","M8V 2V7","0","2013-11-06","13:00","17:00"
"DRUGSTORE PHARMACY ","","","220 ROYAL YORK RD.","","","416 251-9130","Toronto","M8V 2V7","0","2013-11-06","13:00","17:00"
"Drug Basics Pharmacy","","","1571 Sandhurst Circle","","","416 609-2300","Toronto","M1V1V2","1","2013-10-12","11:00","17:00"
"Drug Basics Pharmacy","","","1571 Sandhurst Circle","","","416 609-2300","Toronto","M1V1V2","1","2013-10-29","11:00","17:00"
"Drug Basics Pharmacy","","","1571 Sandhurst Circle","","","416 609-2300","Toronto","M1V1V2","1","2013-11-05","11:00","17:00"
"Drug Basics Pharmacy","","","1571 Sandhurst Circle","","","416 609-2300","Toronto","M1V1V2","1","2013-11-12","11:00","17:00"
"Drug Basics Pharmacy","","","1571 Sandhurst Circle","","","416 609-2300","Toronto","M1V1V2","1","2013-11-19","11:00","17:00"
"OLESYA KALIY PHARMACY LTD.","","","565 SHERBOURNE STREET","Unit/Suite 40","","416 963-9495","Toronto","M4X1W7","1","2013-10-14","09:00","21:00"
"OLESYA KALIY PHARMACY LTD.","","","565 SHERBOURNE STREET","Unit/Suite 40","","416 963-9495","Toronto","M4X1W7","1","2013-10-15","09:00","21:00"
"Pharmasave - Spadina's Neighbourhood Pharmacy","simowong@yahoo.com","","720 Spadina Avenue","Unit/Suite 100","South of Bloor, facing Spadina Ave. between Licks Burgers and The Beer Store.   Pharmacy Hours: M-F 9:15am-6:15pm, Sat 10am-2pm.  New patients welcome.","416 929-7200","Toronto","M5S2T9","0","2013-10-15","09:15","18:15"
"Shoppers Simply Pharmacy #3070","","","1223 St. Clair Ave W","Unit/Suite 2","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 656-6044","Toronto","M6E1B5","1","2013-11-11","08:00","20:00"
"Shoppers Simply Pharmacy #3070","","","1223 St. Clair Ave W","Unit/Suite 2","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 656-6044","Toronto","M6E1B5","1","2013-11-19","09:00","20:00"
"Metro Pharmacy","","","2155 St. Clair Avenue West","","","416 762-7300","Toronto","M6N1K5","1","2013-11-09","09:00","15:00"
"Metro Pharmacy","","","2155 St. Clair Avenue West","","","416 762-7300","Toronto","M6N1K5","1","2013-11-15","14:00","20:00"
"Michael S. Wong Pharmacy Ltd,  O/A Shoppers Drug Mart #819 ","","","1881 Steeles Ave. West","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 665-2631","Toronto","M3H5Y4","0","2013-11-01","08:30","23:00"
"Michael S. Wong Pharmacy Ltd,  O/A Shoppers Drug Mart #819 ","","","1881 Steeles Ave. West","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 665-2631","Toronto","M3H5Y4","0","2013-11-01","15:00","22:00"
"Shoppers Drug Mart ","","","5671 Steeles Avenue East","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 292-2024","Toronto","M1V5P6","0","2013-10-08","09:15","11:45"
"Shoppers Drug Mart #855","asdm855@shoppersdrugmart.ca","","Malvern Mall","31 Tapscott Road ","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 754-3130","Scarborough","M1B4Y7","0","2013-10-02","09:00","21:00"
"Shoppers Drug Mart #855","asdm855@shoppersdrugmart.ca","","Malvern Mall","31 Tapscott Road ","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 754-3130","Scarborough","M1B4Y7","0","2013-10-15","09:00","21:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-10-23","10:00","18:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-10-26","10:00","18:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-10-30","10:00","18:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-11-02","10:00","18:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-11-23","10:00","18:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-11-28","12:00","21:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-11-30","10:00","18:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-12-02","10:00","20:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-12-10","10:00","20:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-12-19","10:00","20:00"
"Target Pharmacy T-3715","","","250 The East Mall","","Appointment necessary
Please call (416) 207-8401                ","416 207-8401","Toronto","M9B3Y8","1","2013-12-21","10:00","18:00"
"Kipling Queensway Pharmacy","","","1255 The Queensway","Unit/Suite 20","","416 252-4567","Toronto","M8Z1S1","0","2013-10-16","10:00","17:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-09","09:00","20:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-10","09:00","20:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-14","09:00","20:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-14","09:00","20:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-14","09:00","20:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-14","09:00","20:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-14","09:00","20:00"
"Shoppers Drug Mart #1544","","","2794 Victoria Park Ave","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 491-2277","Toronto","M2J4A8","0","2013-10-14","09:00","20:00"
"Costco Pharmacy #537","","","1411 Warden Avenue","","","416 288-1172","Toronto","M1R2S3","1","2013-11-08","13:00","18:00"
"Costco Pharmacy #537","","","1411 Warden Avenue","","","416 288-1172","Toronto","M1R2S3","1","2013-11-12","13:00","18:00"
"Costco Pharmacy #537","","","1411 Warden Avenue","","","416 288-1172","Toronto","M1R2S3","1","2013-11-15","13:00","18:00"
"Costco Pharmacy #537","","","1411 Warden Avenue","","","416 288-1172","Toronto","M1R2S3","1","2013-11-27","13:00","18:00"
"#535 Metro Pharmacy","","","16 William Kitchen Boulevard","","","416-321-0500","Scarborough","M1P5B7","1","2013-11-16","11:00","17:00"
"#535 Metro Pharmacy","","","16 William Kitchen Boulevard","","","416-321-0500","Scarborough","M1P5B7","1","2013-11-30","11:00","17:00"
"MEDISHOP PHARMACY","mypharmacyu@medishop.ca","","343 WILSON AVE","","PLEASE CALL AHEAD 
STORE HOURS:
MON-THURS: 8:30AM - 8PM
FRI: 8:30AM - 6PM
SAT: 10AM - 5PM","416 633-3222","TORONTO","M3H1T1","1","2013-10-21","08:30","20:00"
"Khetia Pharmacy Inc","asdm820@shoppersdrugmart.ca","","1084 Wilson Ave","","Please call or email at least 24 hrs in advance to verify availability. ","416 633-9884","Toronto","M3K1G6","1","2013-11-01","09:00","22:00"
"NHATRANG DRUG MART INC.","","","790 WILSON AVE.","","","416 635-1586","Toronto","M3K 1E2","0","2013-10-02","10:00","18:30"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-06","10:00","16:00"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-07","10:00","15:00"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-13","10:00","16:00"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-14","10:00","15:00"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-20","10:00","16:00"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-21","10:00","15:00"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-27","10:00","16:00"
"Shoppers Drug Mart 949","psdm949@shoppersdrugmart.ca","","69 YONGE ST","Yonge & King","Walk-ins accepted Monday to Friday 7:30 AM to 8:30 PM. Please call ahead on the weekend. Or book your appointment online at www.shoppersdrugmart.ca/flushot","416 364-1948","Toronto","M5E1K3","0","2013-11-28","10:00","15:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-09","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-10","10:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-11","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-12","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-13","09:00","13:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-13","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-14","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-14","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-15","09:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-15","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-15","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-16","09:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-16","09:00","15:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-17","10:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-18","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-19","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-20","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-21","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-22","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-23","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-24","10:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-25","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-26","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-27","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-28","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-29","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-11-30","09:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-01","10:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-02","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-03","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-04","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-05","09:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-06","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-07","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-08","10:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-09","09:00","22:00"
